"SQUIRREL","HAWK"
"20035","8"
"19975","8"
"19909","8"
"19859","8"
"19789","8"
"19730","8"
"19664","8"
"19613","8"
"19563","8"
"19512","8"
"19461","8"
"19418","8"
"19367","8"
"19313","8"
"19276","8"
"19224","8"
"19165","8"
"19116","8"
"19066","8"
"19015","8"
"18963","8"
"18914","8"
"18867","8"
"18813","8"
"18771","8"
"18729","8"
"18680","8"
"18634","8"
"18591","8"
"18549","8"
"18492","8"
"18451","8"
"18414","8"
"18363","8"
"18313","8"
"18263","8"
"18222","8"
"18178","8"
"18136","8"
"18090","8"
"18048","8"
"18013","8"
"17976","8"
"17942","8"
"17901","8"
"17873","8"
"17838","8"
"17855","8"
"17860","8"
"17881","8"
"17943","8"
"17995","8"
"18103","8"
"18170","8"
"18230","8"
"18300","8"
"18393","8"
"18536","8"
"18638","8"
"18696","8"
"18781","8"
"18872","8"
"18974","8"
"19038","8"
"19120","8"
"19187","8"
"19247","8"
"19328","8"
"19385","8"
"19429","8"
"19533","8"
"19575","8"
"19623","8"
"19685","8"
"19750","8"
"19786","8"
"19810","8"
"19896","8"
"19963","8"
"20020","8"
"20061","8"
"20113","8"
"20159","8"
"20200","8"
"20274","8"
"20360","8"
"20385","8"
"20399","8"
"20458","8"
"20512","8"
"20567","8"
"20647","8"
"20675","8"
"20732","8"
"20762","8"
"20792","8"
"20876","8"
"20902","8"
"20947","8"
"21006","8"
"21026","8"
"21083","8"
"21120","8"
"21180","8"
"21217","8"
"21250","8"
"21317","8"
"21339","8"
"21384","8"
"21445","8"
"21500","8"
"21532","8"
"21580","8"
"21631","8"
"21682","8"
"21746","8"
"21804","8"
"21816","8"
"21834","8"
"21860","8"
"21886","8"
"21934","8"
"21971","8"
"22017","8"
"22040","8"
"22088","8"
"22123","8"
"22184","8"
"22246","8"
"22237","8"
"22203","8"
"22187","8"
"22195","8"
"22221","8"
"22203","8"
"22212","8"
"22245","8"
"22271","8"
"22260","8"
"22284","8"
"22300","8"
"22355","8"
"22373","8"
"22433","8"
"22432","8"
"22466","8"
"22460","8"
"22456","8"
"22431","8"
"22388","8"
"22336","8"
"22258","8"
"22133","8"
"22011","8"
"21915","8"
"21836","8"
"21744","8"
"21655","8"
"21560","8"
"21465","8"
"21393","8"
"21318","8"
"21226","8"
"21153","8"
"21087","8"
"21014","8"
"20942","8"
"20858","8"
"20789","8"
"20724","8"
"20667","8"
"20600","8"
"20540","8"
"20469","8"
"20413","8"
"20341","8"
"20267","8"
"20209","8"
"20160","8"
"20087","8"
"20041","8"
"19974","8"
"19921","8"
"19862","8"
"19794","8"
"19732","8"
"19669","8"
"19606","8"
"19548","8"
"19502","8"
"19443","8"
"19389","8"
"19333","8"
"19267","8"
"19211","8"
"19154","8"
"19101","8"
"19048","8"
"19001","8"
"18942","8"
"18887","8"
"18831","8"
"18775","8"
"18719","8"
"18671","8"
"18631","8"
"18591","8"
"18548","8"
"18499","8"
"18454","8"
"18398","8"
"18355","8"
"18306","8"
"18264","8"
"18224","8"
"18180","8"
"18144","8"
"18101","8"
"18055","8"
"18019","8"
"17984","8"
"17941","8"
"17906","8"
"17872","8"
"17840","8"
"17793","8"
"17746","8"
"17704","8"
"17678","8"
"17690","8"
"17678","8"
"17689","8"
"17725","8"
"17774","8"
"17864","8"
"17950","8"
"17994","8"
"18059","8"
"18140","8"
"18231","8"
"18342","8"
"18434","8"
"18510","8"
"18585","8"
"18665","8"
"18691","8"
"18774","8"
"18840","8"
"18897","10"
"18962","10"
"19031","10"
"19143","10"
"19161","10"
"19219","10"
"19268","10"
"19350","10"
"19406","13"
"19473","13"
"19546","13"
"19577","16"
"19631","16"
"19658","16"
"19729","16"
"19790","16"
"19816","16"
"19855","16"
"19889","16"
"19975","16"
"20054","16"
"20122","19"
"20202","19"
"20256","19"
"20356","19"
"20391","19"
"20458","19"
"20487","19"
"20541","19"
"20589","19"
"20639","19"
"20668","19"
"20710","19"
"20721","19"
"20758","19"
"20800","19"
"20839","19"
"20925","19"
"20925","19"
"20981","19"
"21011","19"
"21013","21"
"21032","21"
"21109","21"
"21125","21"
"21170","21"
"21204","21"
"21261","21"
"21242","21"
"21216","21"
"21227","21"
"21251","21"
"21246","21"
"21257","21"
"21269","21"
"21277","21"
"21294","21"
"21310","21"
"21336","21"
"21366","21"
"21353","21"
"21382","21"
"21435","21"
"21448","21"
"21499","21"
"21574","21"
"21588","21"
