"Animal","Age","Time of death","Death cause","Total population"
"SQUIRREL","0","76","HUNGER","3982"
"SQUIRREL","1","76","EATEN","3981"
"SQUIRREL","1","76","EATEN","3980"
"SQUIRREL","0","76","HUNGER","3979"
"SQUIRREL","1","76","HUNGER","3978"
"SQUIRREL","1","76","EATEN","3977"
"SQUIRREL","0","76","HUNGER","3976"
"SQUIRREL","1","76","EATEN","3975"
"SQUIRREL","1","76","EATEN","3974"
"SQUIRREL","0","76","EATEN","3973"
"SQUIRREL","1","76","HUNGER","3972"
"SQUIRREL","0","76","EATEN","3971"
"SQUIRREL","0","76","EATEN","3970"
"SQUIRREL","1","76","EATEN","3969"
"SQUIRREL","2","76","AGE","3968"
"SQUIRREL","0","76","HUNGER","3967"
"SQUIRREL","1","76","EATEN","3966"
"SQUIRREL","1","76","HUNGER","3965"
"SQUIRREL","2","76","EATEN","3964"
"SQUIRREL","2","76","EATEN","3963"
"SQUIRREL","0","76","EATEN","3962"
"SQUIRREL","2","76","AGE","3961"
"SQUIRREL","1","76","HUNGER","3960"
"SQUIRREL","0","76","HUNGER","3959"
"SQUIRREL","2","76","EATEN","3958"
"SQUIRREL","0","76","HUNGER","3957"
"SQUIRREL","0","76","EATEN","3956"
"SQUIRREL","0","76","HUNGER","3955"
"SQUIRREL","1","76","HUNGER","3954"
"SQUIRREL","2","76","HUNGER","3953"
"SQUIRREL","1","76","HUNGER","3952"
"SQUIRREL","2","76","AGE","3951"
"SQUIRREL","0","76","EATEN","3950"
"SQUIRREL","1","76","EATEN","3949"
"SQUIRREL","0","76","HUNGER","3948"
"SQUIRREL","0","76","HUNGER","3947"
"SQUIRREL","1","76","HUNGER","3946"
"SQUIRREL","2","76","HUNGER","3945"
"SQUIRREL","1","76","HUNGER","3944"
"SQUIRREL","0","76","EATEN","3943"
"SQUIRREL","1","76","HUNGER","3942"
"SQUIRREL","2","76","AGE","3941"
"SQUIRREL","2","76","AGE","3940"
"SQUIRREL","1","76","HUNGER","3939"
"SQUIRREL","0","76","HUNGER","3938"
"SQUIRREL","1","76","EATEN","3937"
"SQUIRREL","0","76","EATEN","3936"
"SQUIRREL","0","76","EATEN","3935"
"SQUIRREL","2","76","AGE","3934"
"SQUIRREL","0","76","HUNGER","3933"
"SQUIRREL","1","76","EATEN","3932"
"SQUIRREL","0","76","EATEN","3931"
"SQUIRREL","0","76","HUNGER","3930"
"SQUIRREL","2","77","AGE","3929"
"SQUIRREL","1","77","HUNGER","3928"
"SQUIRREL","0","77","EATEN","3927"
"SQUIRREL","0","77","HUNGER","3926"
"SQUIRREL","1","77","HUNGER","3925"
"SQUIRREL","2","77","HUNGER","3924"
"SQUIRREL","1","77","HUNGER","3923"
"HAWK","0","77","HUNGER","3922"
"SQUIRREL","0","77","HUNGER","3921"
"SQUIRREL","1","77","EATEN","3920"
"SQUIRREL","1","77","HUNGER","3919"
"SQUIRREL","0","77","HUNGER","3918"
"SQUIRREL","2","77","AGE","3917"
"SQUIRREL","0","77","HUNGER","3916"
"SQUIRREL","0","77","EATEN","3915"
"SQUIRREL","0","77","EATEN","3914"
"SQUIRREL","1","77","EATEN","3913"
"SQUIRREL","1","77","EATEN","3912"
"SQUIRREL","2","77","HUNGER","3911"
"SQUIRREL","1","77","HUNGER","3910"
"SQUIRREL","1","77","EATEN","3909"
"SQUIRREL","2","77","AGE","3908"
"SQUIRREL","0","77","HUNGER","3907"
"SQUIRREL","0","77","EATEN","3906"
"SQUIRREL","2","77","HUNGER","3905"
"SQUIRREL","1","77","EATEN","3904"
"SQUIRREL","1","77","EATEN","3903"
"SQUIRREL","0","77","EATEN","3902"
"SQUIRREL","0","77","HUNGER","3901"
"SQUIRREL","1","77","HUNGER","3900"
"SQUIRREL","0","77","EATEN","3899"
"SQUIRREL","1","77","HUNGER","3898"
"SQUIRREL","1","77","EATEN","3897"
"SQUIRREL","2","77","AGE","3896"
"SQUIRREL","0","77","HUNGER","3895"
"SQUIRREL","0","77","HUNGER","3894"
"SQUIRREL","1","77","EATEN","3893"
"SQUIRREL","1","77","HUNGER","3892"
"SQUIRREL","0","77","EATEN","3891"
"SQUIRREL","2","77","EATEN","3890"
"SQUIRREL","2","77","EATEN","3889"
"SQUIRREL","0","77","EATEN","3888"
"SQUIRREL","1","77","HUNGER","3887"
"SQUIRREL","1","77","HUNGER","3886"
"SQUIRREL","1","77","EATEN","3885"
"SQUIRREL","2","77","AGE","3884"
"SQUIRREL","0","77","EATEN","3883"
"SQUIRREL","0","77","HUNGER","3882"
"SQUIRREL","0","78","HUNGER","3881"
"SQUIRREL","1","78","HUNGER","3880"
"SQUIRREL","0","78","HUNGER","3879"
"SQUIRREL","0","78","EATEN","3878"
"SQUIRREL","0","78","EATEN","3877"
"SQUIRREL","0","78","EATEN","3876"
"SQUIRREL","0","78","EATEN","3875"
"SQUIRREL","1","78","EATEN","3874"
"SQUIRREL","2","78","EATEN","3873"
"SQUIRREL","1","78","HUNGER","3872"
"SQUIRREL","0","78","HUNGER","3871"
"SQUIRREL","0","78","EATEN","3870"
"SQUIRREL","0","78","HUNGER","3869"
"SQUIRREL","0","78","EATEN","3868"
"SQUIRREL","0","78","HUNGER","3867"
"SQUIRREL","0","78","EATEN","3866"
"SQUIRREL","0","78","EATEN","3865"
"SQUIRREL","1","78","HUNGER","3864"
"SQUIRREL","0","78","EATEN","3863"
"SQUIRREL","1","78","HUNGER","3862"
"SQUIRREL","0","78","HUNGER","3861"
"SQUIRREL","2","78","EATEN","3860"
"SQUIRREL","2","78","HUNGER","3859"
"SQUIRREL","1","78","HUNGER","3858"
"SQUIRREL","1","78","HUNGER","3857"
"SQUIRREL","2","78","EATEN","3856"
"SQUIRREL","2","78","EATEN","3855"
"SQUIRREL","0","78","EATEN","3854"
"SQUIRREL","1","78","EATEN","3853"
"SQUIRREL","1","78","HUNGER","3852"
"SQUIRREL","0","78","EATEN","3851"
"SQUIRREL","1","78","HUNGER","3850"
"SQUIRREL","1","78","HUNGER","3849"
"SQUIRREL","2","78","HUNGER","3848"
"SQUIRREL","1","78","HUNGER","3847"
"SQUIRREL","2","78","AGE","3846"
"SQUIRREL","1","78","HUNGER","3845"
"SQUIRREL","1","78","HUNGER","3844"
"SQUIRREL","0","78","EATEN","3843"
"SQUIRREL","1","78","HUNGER","3842"
"SQUIRREL","1","78","HUNGER","3841"
"SQUIRREL","0","78","HUNGER","3840"
"SQUIRREL","0","78","HUNGER","3839"
"SQUIRREL","0","79","HUNGER","3838"
"SQUIRREL","2","79","EATEN","3837"
"SQUIRREL","2","79","AGE","3836"
"SQUIRREL","1","79","HUNGER","3835"
"SQUIRREL","1","79","EATEN","3834"
"SQUIRREL","1","79","EATEN","3833"
"SQUIRREL","0","79","HUNGER","3832"
"SQUIRREL","0","79","EATEN","3831"
"SQUIRREL","1","79","HUNGER","3830"
"SQUIRREL","0","79","HUNGER","3829"
"SQUIRREL","1","79","HUNGER","3828"
"SQUIRREL","0","79","EATEN","3827"
"SQUIRREL","1","79","EATEN","3826"
"SQUIRREL","1","79","EATEN","3825"
"SQUIRREL","0","79","EATEN","3824"
"SQUIRREL","1","79","HUNGER","3823"
"SQUIRREL","0","79","HUNGER","3822"
"SQUIRREL","2","79","AGE","3821"
"SQUIRREL","1","79","EATEN","3820"
"SQUIRREL","0","79","EATEN","3819"
"SQUIRREL","2","79","AGE","3818"
"SQUIRREL","1","79","EATEN","3817"
"SQUIRREL","2","79","AGE","3816"
"SQUIRREL","0","79","EATEN","3815"
"SQUIRREL","2","79","AGE","3814"
"SQUIRREL","2","79","EATEN","3813"
"SQUIRREL","1","79","HUNGER","3812"
"SQUIRREL","1","79","HUNGER","3811"
"SQUIRREL","1","79","EATEN","3810"
"SQUIRREL","0","79","HUNGER","3809"
"SQUIRREL","1","79","EATEN","3808"
"SQUIRREL","1","79","EATEN","3807"
"SQUIRREL","2","79","EATEN","3806"
"SQUIRREL","0","79","HUNGER","3805"
"SQUIRREL","1","79","HUNGER","3804"
"SQUIRREL","2","79","EATEN","3803"
"SQUIRREL","1","79","EATEN","3802"
"SQUIRREL","1","79","HUNGER","3801"
"SQUIRREL","2","79","EATEN","3800"
"SQUIRREL","1","79","HUNGER","3799"
"SQUIRREL","1","79","HUNGER","3798"
"SQUIRREL","0","79","HUNGER","3797"
"SQUIRREL","2","79","AGE","3796"
"SQUIRREL","1","79","HUNGER","3795"
"SQUIRREL","1","79","HUNGER","3794"
"SQUIRREL","0","79","HUNGER","3793"
"SQUIRREL","2","79","EATEN","3792"
"SQUIRREL","2","79","AGE","3791"
"SQUIRREL","0","79","HUNGER","3790"
"SQUIRREL","1","79","EATEN","3789"
"SQUIRREL","2","79","HUNGER","3788"
"SQUIRREL","2","79","AGE","3787"
"SQUIRREL","2","79","HUNGER","3786"
"SQUIRREL","0","79","HUNGER","3785"
"SQUIRREL","0","79","HUNGER","3784"
"SQUIRREL","1","80","HUNGER","3783"
"SQUIRREL","1","80","EATEN","3782"
"SQUIRREL","0","80","HUNGER","3781"
"SQUIRREL","1","80","HUNGER","3780"
"SQUIRREL","1","80","EATEN","3779"
"SQUIRREL","1","80","HUNGER","3778"
"SQUIRREL","2","80","HUNGER","3777"
"SQUIRREL","0","80","HUNGER","3776"
"SQUIRREL","2","80","AGE","3775"
"SQUIRREL","0","80","EATEN","3774"
"SQUIRREL","1","80","HUNGER","3773"
"SQUIRREL","2","80","HUNGER","3772"
"SQUIRREL","2","80","AGE","3771"
"SQUIRREL","1","80","EATEN","3770"
"SQUIRREL","0","80","HUNGER","3769"
"SQUIRREL","0","80","HUNGER","3768"
"SQUIRREL","1","80","EATEN","3767"
"SQUIRREL","1","80","HUNGER","3766"
"SQUIRREL","0","80","EATEN","3765"
"SQUIRREL","2","80","HUNGER","3764"
"SQUIRREL","0","80","HUNGER","3763"
"SQUIRREL","2","80","AGE","3762"
"SQUIRREL","0","80","EATEN","3761"
"SQUIRREL","2","80","EATEN","3760"
"SQUIRREL","1","80","HUNGER","3759"
"SQUIRREL","0","80","HUNGER","3758"
"SQUIRREL","0","80","HUNGER","3757"
"SQUIRREL","2","80","HUNGER","3756"
"SQUIRREL","0","80","HUNGER","3755"
"SQUIRREL","0","80","HUNGER","3754"
"SQUIRREL","0","80","HUNGER","3753"
"SQUIRREL","0","80","HUNGER","3752"
"SQUIRREL","1","80","EATEN","3751"
"SQUIRREL","0","80","EATEN","3750"
"SQUIRREL","1","80","EATEN","3749"
"SQUIRREL","0","80","EATEN","3748"
"SQUIRREL","1","80","HUNGER","3747"
"SQUIRREL","2","80","EATEN","3746"
"SQUIRREL","2","80","HUNGER","3745"
"SQUIRREL","0","80","EATEN","3744"
"SQUIRREL","2","80","EATEN","3743"
"SQUIRREL","0","80","HUNGER","3742"
"SQUIRREL","0","80","HUNGER","3741"
"SQUIRREL","1","80","EATEN","3740"
"SQUIRREL","0","80","HUNGER","3739"
"SQUIRREL","2","80","AGE","3738"
"SQUIRREL","1","80","HUNGER","3737"
"SQUIRREL","1","80","EATEN","3736"
"SQUIRREL","2","80","AGE","3735"
"SQUIRREL","0","80","EATEN","3734"
"SQUIRREL","2","80","AGE","3733"
"SQUIRREL","2","80","AGE","3732"
"SQUIRREL","0","80","HUNGER","3731"
"SQUIRREL","0","80","HUNGER","3730"
"SQUIRREL","0","80","EATEN","3729"
"SQUIRREL","2","81","AGE","3728"
"SQUIRREL","1","81","HUNGER","3727"
"SQUIRREL","0","81","EATEN","3726"
"SQUIRREL","2","81","EATEN","3725"
"SQUIRREL","2","81","EATEN","3724"
"SQUIRREL","0","81","EATEN","3723"
"SQUIRREL","0","81","EATEN","3722"
"SQUIRREL","2","81","EATEN","3721"
"SQUIRREL","2","81","AGE","3720"
"SQUIRREL","1","81","EATEN","3719"
"SQUIRREL","2","81","AGE","3718"
"SQUIRREL","2","81","AGE","3717"
"SQUIRREL","0","81","EATEN","3716"
"SQUIRREL","1","81","EATEN","3715"
"SQUIRREL","2","81","AGE","3714"
"SQUIRREL","1","81","EATEN","3713"
"SQUIRREL","0","81","EATEN","3712"
"SQUIRREL","1","81","HUNGER","3711"
"SQUIRREL","2","81","AGE","3710"
"SQUIRREL","2","81","HUNGER","3709"
"SQUIRREL","2","81","AGE","3708"
"SQUIRREL","1","81","HUNGER","3707"
"SQUIRREL","0","81","HUNGER","3706"
"SQUIRREL","1","81","HUNGER","3705"
"SQUIRREL","0","81","HUNGER","3704"
"SQUIRREL","1","81","EATEN","3703"
"SQUIRREL","0","81","EATEN","3702"
"SQUIRREL","0","81","EATEN","3701"
"SQUIRREL","0","81","EATEN","3700"
"SQUIRREL","0","81","HUNGER","3699"
"SQUIRREL","0","81","EATEN","3698"
"SQUIRREL","0","81","EATEN","3697"
"SQUIRREL","0","81","HUNGER","3696"
"SQUIRREL","2","81","AGE","3695"
"SQUIRREL","2","81","AGE","3694"
"SQUIRREL","1","81","HUNGER","3693"
"SQUIRREL","1","81","HUNGER","3692"
"SQUIRREL","1","81","HUNGER","3691"
"SQUIRREL","1","81","EATEN","3690"
"SQUIRREL","1","81","HUNGER","3689"
"SQUIRREL","0","81","EATEN","3688"
"SQUIRREL","1","81","HUNGER","3687"
"SQUIRREL","0","81","HUNGER","3686"
"SQUIRREL","2","81","HUNGER","3685"
"SQUIRREL","2","81","AGE","3684"
"SQUIRREL","0","81","HUNGER","3683"
"SQUIRREL","0","81","EATEN","3682"
"SQUIRREL","2","82","AGE","3681"
"SQUIRREL","0","82","EATEN","3680"
"SQUIRREL","2","82","AGE","3679"
"SQUIRREL","2","82","HUNGER","3678"
"SQUIRREL","0","82","EATEN","3677"
"SQUIRREL","1","82","HUNGER","3676"
"SQUIRREL","1","82","EATEN","3675"
"SQUIRREL","1","82","HUNGER","3674"
"SQUIRREL","1","82","EATEN","3673"
"SQUIRREL","0","82","EATEN","3672"
"SQUIRREL","2","82","HUNGER","3671"
"SQUIRREL","2","82","HUNGER","3670"
"SQUIRREL","1","82","EATEN","3669"
"SQUIRREL","0","82","HUNGER","3668"
"SQUIRREL","1","82","HUNGER","3667"
"SQUIRREL","2","82","AGE","3666"
"SQUIRREL","0","82","HUNGER","3665"
"SQUIRREL","1","82","EATEN","3664"
"SQUIRREL","0","82","HUNGER","3663"
"SQUIRREL","1","82","HUNGER","3662"
"SQUIRREL","1","82","EATEN","3661"
"SQUIRREL","1","82","EATEN","3660"
"SQUIRREL","0","82","EATEN","3659"
"SQUIRREL","1","82","EATEN","3658"
"SQUIRREL","2","82","EATEN","3657"
"SQUIRREL","2","82","HUNGER","3656"
"SQUIRREL","1","82","EATEN","3655"
"SQUIRREL","0","82","HUNGER","3654"
"SQUIRREL","1","82","HUNGER","3653"
"SQUIRREL","2","82","AGE","3652"
"SQUIRREL","0","82","EATEN","3651"
"SQUIRREL","1","82","EATEN","3650"
"SQUIRREL","2","82","EATEN","3649"
"SQUIRREL","1","82","EATEN","3648"
"SQUIRREL","2","82","HUNGER","3647"
"SQUIRREL","0","82","EATEN","3646"
"SQUIRREL","2","82","EATEN","3645"
"SQUIRREL","0","82","EATEN","3644"
"SQUIRREL","1","82","EATEN","3643"
"SQUIRREL","0","82","HUNGER","3642"
"SQUIRREL","2","82","AGE","3641"
"SQUIRREL","0","82","HUNGER","3640"
"SQUIRREL","2","82","EATEN","3639"
"SQUIRREL","2","82","AGE","3638"
"SQUIRREL","2","82","AGE","3637"
"SQUIRREL","1","82","HUNGER","3636"
"SQUIRREL","2","82","HUNGER","3635"
"SQUIRREL","2","82","EATEN","3634"
"SQUIRREL","2","82","HUNGER","3633"
"SQUIRREL","1","82","EATEN","3632"
"SQUIRREL","1","82","HUNGER","3631"
"SQUIRREL","0","82","EATEN","3630"
"SQUIRREL","2","82","HUNGER","3629"
"SQUIRREL","0","82","HUNGER","3628"
"SQUIRREL","0","82","HUNGER","3627"
"SQUIRREL","0","82","EATEN","3626"
"SQUIRREL","2","83","AGE","3625"
"SQUIRREL","1","83","EATEN","3624"
"SQUIRREL","1","83","EATEN","3623"
"SQUIRREL","1","83","EATEN","3622"
"SQUIRREL","1","83","HUNGER","3621"
"SQUIRREL","1","83","EATEN","3620"
"SQUIRREL","2","83","AGE","3619"
"SQUIRREL","1","83","EATEN","3618"
"SQUIRREL","0","83","HUNGER","3617"
"SQUIRREL","2","83","AGE","3616"
"SQUIRREL","1","83","EATEN","3615"
"SQUIRREL","0","83","EATEN","3614"
"SQUIRREL","1","83","HUNGER","3613"
"SQUIRREL","1","83","HUNGER","3612"
"SQUIRREL","1","83","EATEN","3611"
"SQUIRREL","2","83","EATEN","3610"
"SQUIRREL","2","83","HUNGER","3609"
"SQUIRREL","1","83","HUNGER","3608"
"SQUIRREL","2","83","AGE","3607"
"SQUIRREL","1","83","EATEN","3606"
"SQUIRREL","1","83","HUNGER","3605"
"SQUIRREL","2","83","AGE","3604"
"SQUIRREL","1","83","HUNGER","3603"
"SQUIRREL","1","83","EATEN","3602"
"SQUIRREL","2","83","EATEN","3601"
"SQUIRREL","1","83","HUNGER","3600"
"SQUIRREL","2","83","EATEN","3599"
"SQUIRREL","2","83","AGE","3598"
"SQUIRREL","0","83","HUNGER","3597"
"SQUIRREL","1","83","EATEN","3596"
"SQUIRREL","2","83","AGE","3595"
"SQUIRREL","0","83","HUNGER","3594"
"SQUIRREL","2","83","EATEN","3593"
"SQUIRREL","1","83","HUNGER","3592"
"SQUIRREL","0","83","HUNGER","3591"
"SQUIRREL","0","83","EATEN","3590"
"SQUIRREL","2","83","AGE","3589"
"SQUIRREL","1","83","EATEN","3588"
"SQUIRREL","1","83","EATEN","3587"
"SQUIRREL","0","83","HUNGER","3586"
"SQUIRREL","1","83","EATEN","3585"
"SQUIRREL","1","83","HUNGER","3584"
"SQUIRREL","2","83","EATEN","3583"
"SQUIRREL","2","83","EATEN","3582"
"SQUIRREL","0","83","HUNGER","3581"
"SQUIRREL","1","83","HUNGER","3580"
"SQUIRREL","2","83","AGE","3579"
"SQUIRREL","2","83","EATEN","3578"
"SQUIRREL","0","83","EATEN","3577"
"SQUIRREL","2","84","AGE","3583"
"SQUIRREL","2","84","HUNGER","3582"
"SQUIRREL","2","84","AGE","3581"
"SQUIRREL","0","84","HUNGER","3580"
"SQUIRREL","0","84","EATEN","3579"
"SQUIRREL","0","84","EATEN","3578"
"SQUIRREL","1","84","HUNGER","3577"
"SQUIRREL","0","84","EATEN","3576"
"SQUIRREL","1","84","EATEN","3575"
"SQUIRREL","0","84","HUNGER","3574"
"SQUIRREL","1","84","HUNGER","3573"
"SQUIRREL","1","84","HUNGER","3572"
"SQUIRREL","1","84","EATEN","3571"
"SQUIRREL","0","84","EATEN","3570"
"SQUIRREL","0","84","HUNGER","3569"
"SQUIRREL","2","84","EATEN","3568"
"SQUIRREL","1","84","HUNGER","3567"
"SQUIRREL","2","84","AGE","3566"
"SQUIRREL","1","84","HUNGER","3565"
"SQUIRREL","2","84","AGE","3564"
"SQUIRREL","0","84","EATEN","3563"
"SQUIRREL","0","84","HUNGER","3562"
"SQUIRREL","0","84","HUNGER","3561"
"SQUIRREL","0","84","EATEN","3560"
"SQUIRREL","1","84","EATEN","3559"
"SQUIRREL","0","84","HUNGER","3558"
"SQUIRREL","2","84","HUNGER","3557"
"SQUIRREL","2","84","AGE","3556"
"SQUIRREL","1","84","EATEN","3555"
"SQUIRREL","2","84","AGE","3554"
"SQUIRREL","0","84","EATEN","3553"
"SQUIRREL","2","84","HUNGER","3552"
"SQUIRREL","2","84","AGE","3551"
"SQUIRREL","1","84","HUNGER","3550"
"SQUIRREL","1","84","EATEN","3549"
"SQUIRREL","2","84","AGE","3548"
"SQUIRREL","0","84","EATEN","3547"
"SQUIRREL","2","84","EATEN","3546"
"SQUIRREL","2","84","HUNGER","3545"
"SQUIRREL","1","84","HUNGER","3544"
"SQUIRREL","2","84","AGE","3543"
"SQUIRREL","0","84","HUNGER","3542"
"SQUIRREL","1","84","HUNGER","3541"
"SQUIRREL","0","84","HUNGER","3540"
"SQUIRREL","0","84","HUNGER","3539"
"SQUIRREL","0","84","EATEN","3538"
"SQUIRREL","0","84","HUNGER","3537"
"SQUIRREL","0","84","HUNGER","3536"
"SQUIRREL","0","84","HUNGER","3535"
"SQUIRREL","1","85","EATEN","3557"
"SQUIRREL","0","85","EATEN","3556"
"SQUIRREL","0","85","EATEN","3555"
"SQUIRREL","0","85","HUNGER","3554"
"SQUIRREL","1","85","EATEN","3553"
"SQUIRREL","2","85","EATEN","3552"
"SQUIRREL","0","85","HUNGER","3551"
"SQUIRREL","1","85","EATEN","3550"
"SQUIRREL","2","85","HUNGER","3549"
"SQUIRREL","1","85","HUNGER","3548"
"SQUIRREL","2","85","AGE","3547"
"SQUIRREL","1","85","EATEN","3546"
"SQUIRREL","1","85","HUNGER","3545"
"SQUIRREL","1","85","EATEN","3544"
"SQUIRREL","2","85","AGE","3543"
"SQUIRREL","1","85","HUNGER","3542"
"SQUIRREL","0","85","EATEN","3541"
"SQUIRREL","2","85","EATEN","3540"
"SQUIRREL","0","85","EATEN","3539"
"SQUIRREL","1","85","HUNGER","3538"
"SQUIRREL","1","85","HUNGER","3537"
"SQUIRREL","0","85","HUNGER","3536"
"SQUIRREL","1","85","EATEN","3535"
"SQUIRREL","1","85","HUNGER","3534"
"SQUIRREL","0","85","EATEN","3533"
"SQUIRREL","0","85","HUNGER","3532"
"SQUIRREL","2","85","AGE","3531"
"SQUIRREL","0","85","HUNGER","3530"
"SQUIRREL","1","85","HUNGER","3529"
"SQUIRREL","2","85","EATEN","3528"
"SQUIRREL","0","85","HUNGER","3527"
"SQUIRREL","0","85","EATEN","3526"
"SQUIRREL","0","85","HUNGER","3525"
"SQUIRREL","2","85","HUNGER","3524"
"SQUIRREL","1","85","HUNGER","3523"
"SQUIRREL","1","85","HUNGER","3522"
"SQUIRREL","2","85","AGE","3521"
"SQUIRREL","0","85","EATEN","3520"
"SQUIRREL","1","86","HUNGER","3535"
"SQUIRREL","1","86","HUNGER","3534"
"SQUIRREL","1","86","HUNGER","3533"
"SQUIRREL","1","86","HUNGER","3532"
"SQUIRREL","2","86","AGE","3531"
"SQUIRREL","0","86","HUNGER","3530"
"SQUIRREL","2","86","HUNGER","3529"
"SQUIRREL","2","86","AGE","3528"
"SQUIRREL","0","86","EATEN","3527"
"SQUIRREL","2","86","EATEN","3526"
"SQUIRREL","2","86","EATEN","3525"
"SQUIRREL","1","86","HUNGER","3524"
"SQUIRREL","2","86","HUNGER","3523"
"SQUIRREL","1","86","EATEN","3522"
"SQUIRREL","0","86","EATEN","3521"
"SQUIRREL","0","86","EATEN","3520"
"SQUIRREL","1","86","HUNGER","3519"
"SQUIRREL","0","86","HUNGER","3518"
"SQUIRREL","1","86","EATEN","3517"
"SQUIRREL","2","86","HUNGER","3516"
"SQUIRREL","0","86","EATEN","3515"
"SQUIRREL","2","86","HUNGER","3514"
"SQUIRREL","1","86","HUNGER","3513"
"SQUIRREL","0","86","EATEN","3512"
"SQUIRREL","0","86","HUNGER","3511"
"SQUIRREL","2","86","EATEN","3510"
"SQUIRREL","2","86","EATEN","3509"
"SQUIRREL","0","86","EATEN","3508"
"SQUIRREL","0","86","EATEN","3507"
"SQUIRREL","0","86","HUNGER","3506"
"SQUIRREL","2","86","HUNGER","3505"
"SQUIRREL","0","86","HUNGER","3504"
"SQUIRREL","2","86","HUNGER","3503"
"SQUIRREL","0","86","EATEN","3502"
"SQUIRREL","1","86","HUNGER","3501"
"SQUIRREL","2","86","AGE","3500"
"SQUIRREL","0","86","EATEN","3499"
"SQUIRREL","0","86","HUNGER","3498"
"SQUIRREL","2","86","HUNGER","3497"
"SQUIRREL","2","86","HUNGER","3496"
"SQUIRREL","0","86","EATEN","3495"
"SQUIRREL","1","86","HUNGER","3494"
"SQUIRREL","2","86","AGE","3493"
"SQUIRREL","0","86","EATEN","3492"
"SQUIRREL","2","86","AGE","3491"
"SQUIRREL","0","86","HUNGER","3490"
"SQUIRREL","1","86","EATEN","3489"
"SQUIRREL","2","86","HUNGER","3488"
"SQUIRREL","0","86","HUNGER","3487"
"SQUIRREL","1","87","HUNGER","3500"
"HAWK","6","87","HUNGER","3499"
"SQUIRREL","0","87","EATEN","3498"
"SQUIRREL","0","87","HUNGER","3497"
"SQUIRREL","2","87","AGE","3496"
"SQUIRREL","0","87","EATEN","3495"
"SQUIRREL","1","87","EATEN","3494"
"SQUIRREL","1","87","EATEN","3493"
"SQUIRREL","0","87","HUNGER","3492"
"SQUIRREL","2","87","EATEN","3491"
"SQUIRREL","1","87","EATEN","3490"
"SQUIRREL","2","87","AGE","3489"
"SQUIRREL","2","87","AGE","3488"
"SQUIRREL","2","87","AGE","3487"
"SQUIRREL","2","87","EATEN","3486"
"SQUIRREL","0","87","HUNGER","3485"
"SQUIRREL","1","87","HUNGER","3484"
"SQUIRREL","1","87","HUNGER","3483"
"SQUIRREL","0","87","HUNGER","3482"
"SQUIRREL","2","87","AGE","3481"
"SQUIRREL","2","87","EATEN","3480"
"SQUIRREL","2","87","HUNGER","3479"
"SQUIRREL","1","87","EATEN","3478"
"SQUIRREL","2","87","EATEN","3477"
"SQUIRREL","1","87","HUNGER","3476"
"SQUIRREL","1","87","HUNGER","3475"
"SQUIRREL","1","87","EATEN","3474"
"SQUIRREL","2","87","AGE","3473"
"SQUIRREL","1","87","HUNGER","3472"
"SQUIRREL","2","87","HUNGER","3471"
"SQUIRREL","0","87","HUNGER","3470"
"SQUIRREL","0","87","EATEN","3469"
"SQUIRREL","1","87","HUNGER","3468"
"SQUIRREL","0","87","EATEN","3467"
"SQUIRREL","1","87","EATEN","3466"
"SQUIRREL","0","87","HUNGER","3465"
"SQUIRREL","1","87","EATEN","3464"
"SQUIRREL","0","87","HUNGER","3463"
"SQUIRREL","0","87","EATEN","3462"
"SQUIRREL","2","87","HUNGER","3461"
"SQUIRREL","0","87","HUNGER","3460"
"SQUIRREL","2","87","AGE","3459"
"SQUIRREL","1","87","EATEN","3458"
"SQUIRREL","1","87","HUNGER","3457"
"SQUIRREL","1","87","EATEN","3456"
"SQUIRREL","2","87","AGE","3455"
"SQUIRREL","2","87","HUNGER","3454"
"SQUIRREL","2","87","AGE","3453"
"SQUIRREL","1","87","HUNGER","3452"
"SQUIRREL","1","87","HUNGER","3451"
"SQUIRREL","1","87","HUNGER","3450"
"SQUIRREL","0","87","HUNGER","3449"
"SQUIRREL","0","87","EATEN","3448"
"HAWK","5","87","HUNGER","3447"
"SQUIRREL","2","87","AGE","3446"
"SQUIRREL","2","87","AGE","3445"
"SQUIRREL","0","88","HUNGER","3485"
"SQUIRREL","1","88","HUNGER","3484"
"SQUIRREL","1","88","HUNGER","3483"
"SQUIRREL","2","88","EATEN","3482"
"SQUIRREL","1","88","HUNGER","3481"
"SQUIRREL","0","88","HUNGER","3480"
"SQUIRREL","1","88","HUNGER","3479"
"SQUIRREL","1","88","HUNGER","3478"
"SQUIRREL","0","88","EATEN","3477"
"SQUIRREL","0","88","EATEN","3476"
"SQUIRREL","2","88","AGE","3475"
"SQUIRREL","0","88","HUNGER","3474"
"SQUIRREL","2","88","AGE","3473"
"SQUIRREL","1","88","EATEN","3472"
"SQUIRREL","2","88","AGE","3471"
"SQUIRREL","0","88","HUNGER","3470"
"SQUIRREL","1","88","HUNGER","3469"
"SQUIRREL","1","88","EATEN","3468"
"SQUIRREL","2","88","HUNGER","3467"
"SQUIRREL","1","88","EATEN","3466"
"SQUIRREL","2","88","EATEN","3465"
"SQUIRREL","0","88","HUNGER","3464"
"SQUIRREL","2","88","HUNGER","3463"
"SQUIRREL","0","88","HUNGER","3462"
"SQUIRREL","1","88","HUNGER","3461"
"SQUIRREL","1","88","HUNGER","3460"
"SQUIRREL","0","88","HUNGER","3459"
"SQUIRREL","1","88","HUNGER","3458"
