"Age","Time of death","Cause of death","Age years"
"3","3","HUNGER","0"
"3","3","HUNGER","1"
"3","3","EATEN","1"
"3","3","AGE","2"
"3","3","EATEN","1"
"3","3","EATEN","1"
"3","3","HUNGER","0"
"3","3","HUNGER","0"
"3","3","HUNGER","2"
"3","3","EATEN","2"
"3","3","HUNGER","2"
"3","3","HUNGER","0"
"3","3","HUNGER","0"
"3","3","HUNGER","0"
"3","3","EATEN","0"
"3","3","HUNGER","0"
"3","3","HUNGER","2"
"3","3","AGE","2"
"3","3","HUNGER","2"
"3","3","HUNGER","1"
"3","3","AGE","2"
"3","3","HUNGER","0"
"3","3","HUNGER","0"
"3","3","HUNGER","1"
"3","3","HUNGER","1"
"3","3","HUNGER","0"
"3","3","HUNGER","1"
"3","3","AGE","2"
"1","3","OVERCROWD","0"
"4","4","EATEN","0"
"4","4","AGE","2"
"4","4","EATEN","0"
"4","4","EATEN","0"
"4","4","EATEN","1"
"4","4","EATEN","0"
"4","4","AGE","2"
"4","4","AGE","2"
"4","4","AGE","2"
"4","4","EATEN","2"
"4","4","EATEN","0"
"4","4","EATEN","2"
"4","4","HUNGER","0"
"4","4","EATEN","1"
"4","4","AGE","2"
"4","4","EATEN","1"
"4","4","AGE","2"
"4","4","AGE","2"
"4","4","HUNGER","1"
"4","4","AGE","2"
"4","4","EATEN","2"
"4","4","EATEN","0"
"4","4","HUNGER","0"
"4","4","EATEN","1"
"4","4","AGE","2"
"4","4","HUNGER","1"
"4","4","HUNGER","2"
"4","4","EATEN","0"
"4","4","AGE","2"
"4","4","EATEN","2"
"4","4","HUNGER","0"
"4","4","AGE","2"
"4","4","EATEN","0"
"4","4","AGE","2"
"4","4","HUNGER","1"
"4","4","EATEN","1"
"4","4","EATEN","0"
"4","4","AGE","2"
"4","4","AGE","2"
"4","4","AGE","2"
"4","4","HUNGER","1"
"4","4","HUNGER","2"
"4","4","AGE","2"
"4","4","HUNGER","0"
"4","4","EATEN","1"
"4","4","HUNGER","0"
"4","4","AGE","2"
"4","4","AGE","2"
"4","4","AGE","2"
"4","4","AGE","2"
"4","4","EATEN","0"
"4","4","AGE","2"
"4","4","EATEN","0"
"4","4","HUNGER","0"
"4","4","AGE","2"
"4","4","EATEN","0"
"4","4","EATEN","1"
"4","4","AGE","2"
"4","4","EATEN","1"
"4","4","HUNGER","1"
"4","4","AGE","2"
"4","4","AGE","2"
"4","4","EATEN","1"
"4","4","EATEN","0"
"4","4","AGE","2"
"4","4","HUNGER","1"
"4","4","HUNGER","1"
"4","4","EATEN","2"
"4","4","HUNGER","2"
"4","4","AGE","2"
"4","4","EATEN","1"
"4","4","EATEN","2"
"4","4","EATEN","1"
"4","4","EATEN","1"
"4","4","EATEN","0"
"4","4","HUNGER","2"
"4","4","AGE","2"
"4","4","EATEN","2"
"4","4","AGE","2"
"4","4","EATEN","2"
"4","4","HUNGER","1"
"4","4","AGE","2"
"4","4","EATEN","2"
"4","4","EATEN","1"
"4","4","EATEN","2"
"4","4","EATEN","0"
"4","4","HUNGER","0"
"4","4","EATEN","2"
"4","4","AGE","2"
"4","4","EATEN","2"
"4","4","EATEN","2"
"4","4","EATEN","2"
"4","4","EATEN","2"
"4","4","AGE","2"
"4","4","AGE","2"
"1","4","EATEN","0"
"5","5","AGE","2"
"5","5","EATEN","1"
"5","5","AGE","2"
"5","5","AGE","2"
"5","5","AGE","2"
"5","5","AGE","2"
"5","5","AGE","2"
"5","5","EATEN","0"
"5","5","EATEN","1"
"5","5","EATEN","1"
"5","5","EATEN","0"
"5","5","EATEN","0"
"5","5","EATEN","1"
"5","5","EATEN","0"
"5","5","EATEN","0"
"5","5","EATEN","2"
"5","5","EATEN","0"
"5","5","EATEN","0"
"5","5","AGE","2"
"5","5","EATEN","0"
"5","5","AGE","2"
"5","5","EATEN","1"
"5","5","AGE","2"
"5","5","EATEN","2"
"5","5","AGE","2"
"5","5","HUNGER","0"
"5","5","EATEN","0"
"5","5","AGE","2"
"5","5","EATEN","0"
"5","5","EATEN","1"
"5","5","EATEN","1"
"5","5","AGE","2"
"5","5","AGE","2"
"5","5","AGE","2"
"5","5","EATEN","0"
"5","5","EATEN","2"
"5","5","HUNGER","2"
"5","5","EATEN","1"
"5","5","EATEN","2"
"5","5","AGE","2"
"5","5","AGE","2"
"5","5","AGE","2"
"5","5","EATEN","2"
"5","5","AGE","2"
"5","5","EATEN","0"
"5","5","EATEN","0"
"5","5","EATEN","1"
"5","5","AGE","2"
"5","5","EATEN","1"
"5","5","EATEN","2"
"5","5","AGE","2"
"5","5","AGE","2"
"5","5","AGE","2"
"5","5","AGE","2"
"5","5","EATEN","1"
"5","5","EATEN","2"
"5","5","AGE","2"
"5","5","AGE","2"
"5","5","EATEN","1"
"5","5","AGE","2"
"5","5","EATEN","0"
"5","5","AGE","2"
"5","5","EATEN","2"
"5","5","EATEN","2"
"5","5","HUNGER","1"
"5","5","EATEN","2"
"5","5","AGE","2"
"5","5","HUNGER","0"
"5","5","AGE","2"
"5","5","AGE","2"
"5","5","EATEN","1"
"5","5","AGE","2"
"5","5","EATEN","2"
"5","5","AGE","2"
"2","5","EATEN","0"
"6","6","EATEN","2"
"6","6","HUNGER","0"
"6","6","AGE","2"
"6","6","HUNGER","2"
"6","6","EATEN","1"
"6","6","AGE","2"
"6","6","EATEN","2"
"6","6","AGE","2"
"6","6","EATEN","1"
"6","6","EATEN","2"
"6","6","EATEN","2"
"6","6","EATEN","0"
"6","6","EATEN","0"
"6","6","EATEN","1"
"6","6","EATEN","0"
"6","6","EATEN","2"
"6","6","AGE","2"
"6","6","AGE","2"
"6","6","HUNGER","1"
"6","6","EATEN","2"
"6","6","AGE","2"
"6","6","EATEN","0"
"6","6","AGE","2"
"6","6","AGE","2"
"6","6","HUNGER","0"
"6","6","EATEN","1"
"6","6","EATEN","2"
"6","6","AGE","2"
"6","6","EATEN","2"
"6","6","HUNGER","0"
"6","6","AGE","2"
"6","6","EATEN","0"
"6","6","AGE","2"
"6","6","EATEN","1"
"6","6","AGE","2"
"6","6","EATEN","0"
"6","6","EATEN","0"
"6","6","AGE","2"
"6","6","AGE","2"
"6","6","AGE","2"
"6","6","AGE","2"
"6","6","EATEN","2"
"6","6","EATEN","1"
"6","6","AGE","2"
"6","6","EATEN","0"
"6","6","EATEN","0"
"6","6","EATEN","2"
"6","6","EATEN","2"
"6","6","HUNGER","0"
"6","6","HUNGER","2"
"6","6","AGE","2"
"6","6","AGE","2"
"6","6","HUNGER","1"
"6","6","EATEN","1"
"6","6","AGE","2"
"6","6","EATEN","1"
"6","6","EATEN","0"
"6","6","EATEN","0"
"6","6","EATEN","1"
"6","6","HUNGER","2"
"6","6","AGE","2"
"6","6","EATEN","1"
"6","6","HUNGER","2"
"6","6","EATEN","2"
"6","6","AGE","2"
"6","6","HUNGER","1"
"6","6","EATEN","0"
"6","6","EATEN","0"
"6","6","EATEN","2"
"6","6","EATEN","1"
"6","6","EATEN","1"
"6","6","AGE","2"
"6","6","EATEN","1"
"6","6","EATEN","0"
"6","6","AGE","2"
"6","6","EATEN","0"
"6","6","EATEN","0"
"6","6","AGE","2"
"6","6","EATEN","0"
"6","6","EATEN","1"
"6","6","AGE","2"
"6","6","AGE","2"
"6","6","EATEN","1"
"6","6","EATEN","0"
"6","6","EATEN","1"
"6","6","EATEN","0"
"7","7","AGE","2"
"7","7","HUNGER","2"
"7","7","EATEN","1"
"7","7","AGE","2"
"7","7","AGE","2"
"7","7","HUNGER","1"
"7","7","EATEN","0"
"7","7","HUNGER","2"
"7","7","EATEN","0"
"7","7","EATEN","0"
"7","7","HUNGER","0"
"7","7","EATEN","1"
"7","7","EATEN","1"
"7","7","EATEN","2"
"7","7","AGE","2"
"7","7","EATEN","1"
"7","7","EATEN","1"
"7","7","AGE","2"
"7","7","AGE","2"
"7","7","HUNGER","2"
"7","7","HUNGER","1"
"7","7","AGE","2"
"7","7","EATEN","0"
"7","7","AGE","2"
"7","7","EATEN","2"
"7","7","AGE","2"
"7","7","EATEN","0"
"7","7","AGE","2"
"7","7","AGE","2"
"7","7","AGE","2"
"7","7","AGE","2"
"7","7","HUNGER","2"
"7","7","HUNGER","0"
"7","7","AGE","2"
"7","7","AGE","2"
"7","7","EATEN","2"
"7","7","EATEN","1"
"7","7","AGE","2"
"7","7","HUNGER","1"
"7","7","AGE","2"
"7","7","EATEN","2"
"7","7","EATEN","2"
"7","7","AGE","2"
"7","7","EATEN","1"
"7","7","EATEN","1"
"7","7","AGE","2"
"7","7","EATEN","2"
"7","7","HUNGER","2"
"7","7","AGE","2"
"7","7","AGE","2"
"7","7","AGE","2"
"7","7","EATEN","0"
"7","7","EATEN","2"
"7","7","EATEN","2"
"7","7","HUNGER","2"
"7","7","AGE","2"
"7","7","EATEN","0"
"7","7","EATEN","1"
"7","7","AGE","2"
"7","7","EATEN","2"
"7","7","AGE","2"
"7","7","EATEN","0"
"7","7","AGE","2"
"7","7","EATEN","2"
"7","7","AGE","2"
"7","7","HUNGER","0"
"7","7","EATEN","1"
"7","7","AGE","2"
"7","7","EATEN","0"
"7","7","EATEN","1"
"7","7","AGE","2"
"7","7","AGE","2"
"7","7","EATEN","1"
"7","7","EATEN","0"
"7","7","AGE","2"
"7","7","EATEN","2"
"7","7","HUNGER","2"
"7","7","HUNGER","0"
"7","7","AGE","2"
"7","7","AGE","2"
"7","7","AGE","2"
"7","7","EATEN","2"
"7","7","EATEN","0"
"3","7","EATEN","0"
"8","8","EATEN","0"
"8","8","HUNGER","1"
"8","8","AGE","2"
"8","8","EATEN","1"
"8","8","EATEN","1"
"8","8","AGE","2"
"8","8","AGE","2"
"8","8","EATEN","2"
"8","8","EATEN","1"
"8","8","HUNGER","1"
"8","8","EATEN","1"
"8","8","EATEN","0"
"8","8","EATEN","1"
"8","8","HUNGER","2"
"8","8","EATEN","0"
"8","8","EATEN","1"
"8","8","EATEN","0"
"8","8","HUNGER","1"
"8","8","AGE","2"
"8","8","EATEN","2"
"8","8","AGE","2"
"8","8","EATEN","1"
"8","8","EATEN","1"
"8","8","EATEN","1"
"8","8","HUNGER","0"
"8","8","EATEN","2"
"8","8","AGE","2"
"8","8","AGE","2"
"8","8","EATEN","1"
"8","8","HUNGER","2"
"8","8","HUNGER","0"
"8","8","AGE","2"
"8","8","EATEN","2"
"8","8","EATEN","2"
"8","8","AGE","2"
"8","8","AGE","2"
"8","8","HUNGER","0"
"8","8","EATEN","0"
"8","8","EATEN","1"
"8","8","AGE","2"
"8","8","AGE","2"
"8","8","AGE","2"
"8","8","AGE","2"
"8","8","AGE","2"
"8","8","AGE","2"
"8","8","EATEN","1"
"8","8","EATEN","0"
"8","8","HUNGER","0"
"8","8","AGE","2"
"8","8","AGE","2"
"8","8","EATEN","0"
"8","8","EATEN","1"
"8","8","EATEN","1"
"8","8","EATEN","2"
"8","8","AGE","2"
"8","8","AGE","2"
"8","8","AGE","2"
"8","8","EATEN","1"
"8","8","EATEN","1"
"8","8","AGE","2"
"8","8","EATEN","1"
"8","8","AGE","2"
"8","8","AGE","2"
"8","8","AGE","2"
"8","8","EATEN","0"
"8","8","HUNGER","1"
"8","8","EATEN","0"
"8","8","AGE","2"
"8","8","HUNGER","0"
"8","8","EATEN","1"
"8","8","AGE","2"
"8","8","AGE","2"
"8","8","EATEN","1"
"8","8","AGE","2"
"8","8","EATEN","1"
"8","8","AGE","2"
"8","8","AGE","2"
"8","8","EATEN","0"
"8","8","AGE","2"
"8","8","EATEN","1"
"8","8","EATEN","1"
"8","8","AGE","2"
"8","8","AGE","2"
"8","8","EATEN","1"
"8","8","AGE","2"
"8","8","EATEN","2"
"8","8","EATEN","2"
"8","8","EATEN","1"
"3","8","EATEN","0"
"9","9","EATEN","2"
"9","9","AGE","2"
"9","9","HUNGER","0"
"9","9","EATEN","1"
"9","9","AGE","2"
"9","9","HUNGER","1"
"9","9","EATEN","1"
"9","9","EATEN","1"
"9","9","EATEN","0"
"9","9","EATEN","1"
"9","9","EATEN","2"
"9","9","EATEN","2"
"9","9","EATEN","0"
"9","9","HUNGER","0"
"9","9","AGE","2"
"9","9","AGE","2"
"9","9","AGE","2"
"9","9","AGE","2"
"9","9","HUNGER","2"
"9","9","EATEN","1"
"9","9","EATEN","0"
"9","9","AGE","2"
"9","9","EATEN","1"
"9","9","EATEN","1"
"9","9","EATEN","1"
"9","9","AGE","2"
"9","9","AGE","2"
"9","9","HUNGER","0"
"9","9","HUNGER","1"
"9","9","HUNGER","1"
"9","9","EATEN","1"
"9","9","HUNGER","1"
"9","9","AGE","2"
"9","9","AGE","2"
"9","9","EATEN","0"
"9","9","AGE","2"
"9","9","EATEN","0"
"9","9","EATEN","1"
"9","9","HUNGER","2"
"9","9","AGE","2"
"9","9","HUNGER","2"
"9","9","HUNGER","1"
"9","9","EATEN","1"
"9","9","AGE","2"
"9","9","HUNGER","2"
"9","9","AGE","2"
"9","9","HUNGER","1"
"9","9","AGE","2"
"9","9","AGE","2"
"9","9","EATEN","0"
"9","9","EATEN","1"
"9","9","AGE","2"
"9","9","EATEN","0"
"9","9","EATEN","0"
"9","9","EATEN","2"
"9","9","EATEN","1"
"9","9","EATEN","0"
"9","9","AGE","2"
"9","9","HUNGER","2"
"9","9","HUNGER","0"
"9","9","AGE","2"
"9","9","EATEN","0"
"9","9","EATEN","0"
"9","9","AGE","2"
"9","9","AGE","2"
"9","9","EATEN","2"
"9","9","EATEN","2"
"9","9","AGE","2"
"9","9","EATEN","1"
"9","9","AGE","2"
"9","9","HUNGER","1"
"9","9","EATEN","0"
"9","9","AGE","2"
"9","9","AGE","2"
"9","9","AGE","2"
"9","9","EATEN","1"
"9","9","EATEN","2"
"9","9","EATEN","2"
"9","9","HUNGER","2"
"9","9","AGE","2"
"9","9","EATEN","2"
"9","9","AGE","2"
"9","9","AGE","2"
"9","9","EATEN","1"
"9","9","AGE","2"
"10","10","EATEN","1"
"10","10","AGE","2"
"10","10","EATEN","2"
"10","10","AGE","2"
"10","10","EATEN","1"
"10","10","HUNGER","1"
"10","10","EATEN","1"
"10","10","HUNGER","2"
"10","10","AGE","2"
"10","10","EATEN","0"
"10","10","AGE","2"
"10","10","AGE","2"
"10","10","EATEN","1"
"10","10","EATEN","2"
"10","10","EATEN","1"
"10","10","EATEN","2"
"10","10","HUNGER","0"
"10","10","EATEN","0"
"10","10","EATEN","0"
"10","10","EATEN","0"
"10","10","EATEN","1"
"10","10","EATEN","1"
"10","10","EATEN","0"
"10","10","AGE","2"
"10","10","EATEN","2"
"10","10","HUNGER","1"
"10","10","EATEN","2"
"10","10","EATEN","0"
"10","10","HUNGER","2"
"10","10","AGE","2"
"10","10","HUNGER","0"
"10","10","HUNGER","2"
"10","10","HUNGER","2"
"10","10","AGE","2"
"10","10","HUNGER","2"
"10","10","EATEN","2"
"10","10","AGE","2"
"10","10","AGE","2"
"10","10","AGE","2"
"10","10","EATEN","2"
"10","10","EATEN","2"
"10","10","EATEN","0"
"10","10","AGE","2"
"10","10","AGE","2"
"10","10","AGE","2"
"10","10","AGE","2"
"10","10","EATEN","1"
"10","10","EATEN","1"
"10","10","EATEN","1"
"10","10","AGE","2"
"10","10","EATEN","1"
"10","10","EATEN","0"
"10","10","EATEN","2"
"10","10","EATEN","0"
"10","10","EATEN","2"
"10","10","HUNGER","1"
"10","10","EATEN","2"
"10","10","EATEN","0"
"10","10","AGE","2"
"10","10","AGE","2"
"10","10","EATEN","2"
"10","10","HUNGER","0"
"10","10","EATEN","2"
"10","10","AGE","2"
"10","10","AGE","2"
"10","10","EATEN","2"
"10","10","AGE","2"
"10","10","EATEN","0"
"10","10","AGE","2"
"10","10","EATEN","1"
"10","10","EATEN","2"
"10","10","AGE","2"
"10","10","EATEN","0"
"10","10","HUNGER","0"
"10","10","AGE","2"
"10","10","EATEN","0"
"10","10","AGE","2"
"10","10","AGE","2"
"10","10","EATEN","0"
"10","10","EATEN","0"
"10","10","EATEN","2"
"10","10","EATEN","0"
"10","10","AGE","2"
"10","10","EATEN","0"
"8","10","EATEN","0"
"7","10","EATEN","0"
"6","10","EATEN","0"
"11","11","AGE","2"
"11","11","HUNGER","0"
"11","11","AGE","2"
"11","11","HUNGER","2"
"11","11","AGE","2"
"11","11","EATEN","0"
"11","11","EATEN","0"
"11","11","EATEN","2"
"11","11","AGE","2"
"11","11","AGE","2"
"11","11","EATEN","0"
"11","11","AGE","2"
"11","11","EATEN","0"
"11","11","EATEN","0"
"11","11","EATEN","1"
"11","11","EATEN","1"
"11","11","AGE","2"
"11","11","AGE","2"
"11","11","AGE","2"
"11","11","AGE","2"
"11","11","AGE","2"
"11","11","AGE","2"
"11","11","AGE","2"
"11","11","EATEN","0"
"11","11","AGE","2"
"11","11","EATEN","0"
"11","11","EATEN","1"
"11","11","HUNGER","2"
"11","11","AGE","2"
"11","11","HUNGER","0"
"11","11","EATEN","1"
"11","11","EATEN","1"
"11","11","AGE","2"
"11","11","AGE","2"
"11","11","AGE","2"
"11","11","AGE","2"
"11","11","HUNGER","2"
"11","11","AGE","2"
"11","11","EATEN","0"
"11","11","EATEN","0"
"11","11","AGE","2"
"11","11","EATEN","1"
"11","11","EATEN","0"
"11","11","AGE","2"
"11","11","HUNGER","0"
"11","11","AGE","2"
"11","11","AGE","2"
"11","11","HUNGER","0"
"11","11","EATEN","1"
"11","11","AGE","2"
"11","11","AGE","2"
"11","11","HUNGER","2"
"11","11","HUNGER","0"
"11","11","EATEN","1"
"11","11","AGE","2"
"11","11","EATEN","1"
"11","11","EATEN","0"
"11","11","EATEN","2"
"11","11","EATEN","0"
"11","11","AGE","2"
"11","11","EATEN","1"
"11","11","AGE","2"
"11","11","HUNGER","1"
"11","11","AGE","2"
"11","11","AGE","2"
"11","11","EATEN","0"
"11","11","AGE","2"
"11","11","EATEN","2"
"11","11","AGE","2"
"11","11","EATEN","0"
"11","11","EATEN","2"
"11","11","AGE","2"
"11","11","EATEN","0"
"11","11","AGE","2"
"11","11","AGE","2"
"11","11","EATEN","0"
"11","11","EATEN","2"
"11","11","HUNGER","1"
"11","11","EATEN","2"
"11","11","AGE","2"
"11","11","HUNGER","1"
"11","11","EATEN","0"
"11","11","EATEN","0"
"11","11","EATEN","1"
"9","11","EATEN","0"
"12","12","HUNGER","1"
"12","12","EATEN","2"
"12","12","EATEN","2"
"12","12","AGE","2"
"12","12","AGE","2"
"12","12","AGE","2"
"12","12","EATEN","2"
"12","12","HUNGER","1"
"12","12","EATEN","1"
"12","12","EATEN","0"
"12","12","EATEN","0"
"12","12","EATEN","0"
"12","12","AGE","2"
"12","12","AGE","2"
"12","12","AGE","2"
"12","12","AGE","2"
"12","12","AGE","2"
"12","12","AGE","2"
"12","12","EATEN","2"
"12","12","HUNGER","0"
"12","12","EATEN","0"
"12","12","AGE","2"
"12","12","EATEN","0"
"12","12","EATEN","1"
"12","12","EATEN","2"
"12","12","HUNGER","1"
"12","12","EATEN","0"
"12","12","AGE","2"
"12","12","AGE","2"
"12","12","AGE","2"
"12","12","EATEN","0"
"12","12","EATEN","1"
"12","12","AGE","2"
"12","12","AGE","2"
"12","12","HUNGER","2"
"12","12","EATEN","0"
"12","12","HUNGER","0"
"12","12","AGE","2"
"12","12","AGE","2"
"12","12","HUNGER","1"
"12","12","AGE","2"
"12","12","HUNGER","1"
"12","12","EATEN","0"
"12","12","EATEN","0"
"12","12","AGE","2"
"12","12","HUNGER","1"
"12","12","AGE","2"
"12","12","EATEN","0"
"12","12","AGE","2"
"12","12","AGE","2"
"12","12","EATEN","0"
"12","12","AGE","2"
"12","12","EATEN","1"
"12","12","AGE","2"
"12","12","EATEN","2"
"12","12","EATEN","1"
"12","12","AGE","2"
"12","12","AGE","2"
"12","12","EATEN","2"
"12","12","AGE","2"
"12","12","AGE","2"
"12","12","EATEN","1"
"12","12","EATEN","2"
"12","12","HUNGER","1"
"12","12","EATEN","0"
"12","12","EATEN","2"
"12","12","EATEN","1"
"12","12","EATEN","1"
"12","12","AGE","2"
"12","12","HUNGER","2"
"12","12","AGE","2"
"12","12","HUNGER","0"
"12","12","EATEN","1"
"12","12","HUNGER","0"
"12","12","EATEN","1"
"12","12","AGE","2"
"12","12","EATEN","2"
"7","12","EATEN","0"
"13","13","AGE","2"
"13","13","EATEN","0"
"13","13","AGE","2"
"13","13","EATEN","1"
"13","13","AGE","2"
"13","13","HUNGER","1"
"13","13","AGE","2"
"13","13","EATEN","1"
"13","13","AGE","2"
"13","13","EATEN","1"
"13","13","EATEN","1"
"13","13","EATEN","1"
"13","13","EATEN","1"
"13","13","AGE","2"
"13","13","EATEN","0"
"13","13","AGE","2"
"13","13","EATEN","2"
"13","13","EATEN","0"
"13","13","EATEN","2"
"13","13","EATEN","2"
"13","13","AGE","2"
"13","13","EATEN","0"
"13","13","AGE","2"
"13","13","EATEN","0"
"13","13","EATEN","1"
"13","13","EATEN","1"
"13","13","HUNGER","1"
"13","13","AGE","2"
"13","13","HUNGER","1"
"13","13","HUNGER","1"
"13","13","EATEN","2"
"13","13","EATEN","0"
"13","13","EATEN","1"
"13","13","AGE","2"
"13","13","EATEN","0"
"13","13","EATEN","2"
"13","13","HUNGER","0"
"13","13","EATEN","0"
"13","13","EATEN","0"
"13","13","AGE","2"
"13","13","EATEN","2"
"13","13","EATEN","0"
"13","13","AGE","2"
"13","13","EATEN","1"
"13","13","EATEN","1"
"13","13","EATEN","0"
"13","13","AGE","2"
"13","13","EATEN","1"
"13","13","EATEN","0"
"13","13","AGE","2"
"13","13","EATEN","1"
"13","13","AGE","2"
"13","13","EATEN","2"
"13","13","AGE","2"
"13","13","AGE","2"
"13","13","EATEN","0"
"13","13","EATEN","2"
"13","13","EATEN","2"
"13","13","EATEN","0"
"13","13","HUNGER","0"
"13","13","EATEN","0"
"13","13","EATEN","2"
"13","13","AGE","2"
"13","13","EATEN","1"
"13","13","AGE","2"
"13","13","HUNGER","2"
"13","13","AGE","2"
"13","13","EATEN","1"
"13","13","EATEN","2"
"13","13","EATEN","1"
"13","13","AGE","2"
"14","14","AGE","2"
"14","14","EATEN","0"
"14","14","HUNGER","0"
"14","14","EATEN","0"
"14","14","EATEN","2"
"14","14","EATEN","2"
"14","14","EATEN","2"
"14","14","AGE","2"
"14","14","EATEN","0"
"14","14","EATEN","1"
"14","14","EATEN","0"
"14","14","AGE","2"
"14","14","AGE","2"
"14","14","AGE","2"
"14","14","AGE","2"
"14","14","AGE","2"
"14","14","EATEN","2"
"14","14","AGE","2"
"14","14","AGE","2"
"14","14","AGE","2"
"14","14","HUNGER","0"
"14","14","HUNGER","2"
"14","14","EATEN","1"
"14","14","HUNGER","0"
"14","14","EATEN","0"
"14","14","AGE","2"
"14","14","HUNGER","1"
"14","14","EATEN","1"
"14","14","EATEN","2"
"14","14","EATEN","1"
"14","14","HUNGER","2"
"14","14","EATEN","0"
"14","14","AGE","2"
"14","14","HUNGER","2"
"14","14","AGE","2"
"14","14","AGE","2"
"14","14","AGE","2"
"14","14","EATEN","2"
"14","14","AGE","2"
"14","14","EATEN","1"
"14","14","AGE","2"
"14","14","EATEN","0"
"14","14","HUNGER","0"
"14","14","AGE","2"
"14","14","HUNGER","1"
"14","14","EATEN","2"
"14","14","EATEN","2"
"14","14","AGE","2"
"14","14","AGE","2"
"14","14","EATEN","0"
"14","14","EATEN","1"
"14","14","EATEN","1"
"14","14","AGE","2"
"14","14","EATEN","0"
"14","14","AGE","2"
"14","14","EATEN","2"
"14","14","AGE","2"
"14","14","EATEN","0"
"14","14","EATEN","2"
"14","14","AGE","2"
"14","14","AGE","2"
"14","14","EATEN","1"
"14","14","EATEN","1"
"14","14","EATEN","1"
"14","14","EATEN","1"
"14","14","AGE","2"
"14","14","HUNGER","0"
"14","14","EATEN","1"
"14","14","EATEN","1"
"14","14","AGE","2"
"14","14","AGE","2"
"9","14","EATEN","0"
"15","15","AGE","2"
"15","15","AGE","2"
"15","15","HUNGER","1"
"15","15","AGE","2"
"15","15","EATEN","0"
"15","15","AGE","2"
"15","15","HUNGER","0"
"15","15","AGE","2"
"15","15","HUNGER","1"
"15","15","EATEN","0"
"15","15","HUNGER","2"
"15","15","AGE","2"
"15","15","EATEN","0"
"15","15","EATEN","1"
"15","15","AGE","2"
"15","15","EATEN","1"
"15","15","EATEN","2"
"15","15","HUNGER","0"
"15","15","EATEN","0"
"15","15","EATEN","0"
"15","15","AGE","2"
"15","15","HUNGER","1"
"15","15","HUNGER","2"
"15","15","AGE","2"
"15","15","AGE","2"
"15","15","AGE","2"
"15","15","AGE","2"
"15","15","AGE","2"
"15","15","AGE","2"
"15","15","EATEN","1"
"15","15","HUNGER","0"
"15","15","HUNGER","1"
"15","15","EATEN","1"
"15","15","HUNGER","0"
"15","15","EATEN","0"
"15","15","HUNGER","2"
"15","15","EATEN","2"
"15","15","EATEN","2"
"15","15","EATEN","2"
"15","15","EATEN","1"
"15","15","HUNGER","0"
"15","15","AGE","2"
"15","15","EATEN","2"
"15","15","EATEN","0"
"15","15","HUNGER","0"
"15","15","EATEN","2"
"15","15","AGE","2"
"15","15","HUNGER","0"
"15","15","EATEN","1"
"15","15","AGE","2"
"15","15","AGE","2"
"15","15","EATEN","1"
"15","15","AGE","2"
"15","15","AGE","2"
"15","15","EATEN","0"
"15","15","AGE","2"
"15","15","EATEN","0"
"15","15","EATEN","0"
"15","15","EATEN","0"
"15","15","EATEN","2"
"15","15","EATEN","0"
"15","15","HUNGER","2"
"15","15","EATEN","1"
"15","15","HUNGER","2"
"15","15","EATEN","0"
"15","15","HUNGER","0"
"15","15","HUNGER","0"
"15","15","EATEN","0"
"15","15","EATEN","1"
"15","15","EATEN","1"
"15","15","EATEN","1"
"15","15","HUNGER","2"
"15","15","EATEN","0"
"15","15","HUNGER","1"
"15","15","AGE","2"
"15","15","AGE","2"
"15","15","AGE","2"
"15","15","EATEN","0"
"15","15","AGE","2"
"15","15","AGE","2"
"15","15","EATEN","2"
"15","15","HUNGER","1"
"15","15","AGE","2"
"15","15","AGE","2"
"15","15","EATEN","2"
"15","15","EATEN","2"
"15","15","AGE","2"
"15","15","EATEN","2"
"15","15","EATEN","1"
"15","15","EATEN","0"
"15","15","AGE","2"
"15","15","EATEN","2"
"12","15","EATEN","0"
"11","15","EATEN","0"
"9","15","HUNGER","0"
"16","16","EATEN","1"
"16","16","EATEN","0"
"16","16","EATEN","0"
"16","16","AGE","2"
"16","16","EATEN","0"
"16","16","EATEN","0"
"16","16","EATEN","1"
"16","16","EATEN","1"
"16","16","HUNGER","1"
"16","16","AGE","2"
"16","16","EATEN","0"
"16","16","HUNGER","1"
"16","16","AGE","2"
"16","16","AGE","2"
"16","16","HUNGER","1"
"16","16","AGE","2"
"16","16","AGE","2"
"16","16","HUNGER","0"
"16","16","EATEN","1"
"16","16","AGE","2"
"16","16","EATEN","1"
"16","16","EATEN","1"
"16","16","AGE","2"
"16","16","EATEN","1"
"16","16","AGE","2"
"16","16","AGE","2"
"16","16","EATEN","1"
"16","16","EATEN","2"
"16","16","HUNGER","0"
"16","16","EATEN","1"
"16","16","HUNGER","1"
"16","16","AGE","2"
"16","16","EATEN","0"
"16","16","EATEN","2"
"16","16","EATEN","0"
"16","16","AGE","2"
"16","16","AGE","2"
"16","16","HUNGER","2"
"16","16","EATEN","1"
"16","16","EATEN","0"
"16","16","EATEN","0"
"16","16","AGE","2"
"16","16","EATEN","1"
"16","16","AGE","2"
"16","16","HUNGER","2"
"16","16","EATEN","1"
"16","16","EATEN","1"
"16","16","EATEN","0"
"16","16","EATEN","1"
"16","16","EATEN","2"
"16","16","EATEN","1"
"16","16","EATEN","0"
"16","16","AGE","2"
"16","16","HUNGER","2"
"16","16","HUNGER","0"
"16","16","EATEN","2"
"16","16","AGE","2"
"16","16","EATEN","1"
"16","16","AGE","2"
